LANG,TASK_ID,SAMPLE_ID,EXECUTION_BASE_BINARY,EXECUTION_BASE_RATIO,BLEU,ROUGE-L,METEOR,chrF,CodeBLEU,RUBY,CBS_F1,CBS_F3,ICE-Score,ICE-Score w/o r,CJ-BIN,CJ-BIN w/o r,CJ-Score,CJ-Score w/o r,V-BIN,V-BIN w/o r,V-Score,V-Score w/o r
go,98,0,0.0,0.5714285714285714,0.19988782416066442,0.4466019417475728,0.5050112967146931,0.3454333222368724,0.5215977051352816,0.3035714285714286,0.8568682670593262,0.8456375598907471,4.0,4.0,0.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
go,29,0,0.0,0.0,0.21477142263035298,0.5142857142857143,0.3971909136511142,0.47104533627979106,0.3344733163002435,0.3731343283582089,0.8813230991363525,0.8734469413757324,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,84,0,0.0,0.0,0.10346507172322922,0.36619718309859156,0.22670368975903615,0.2797249885880383,0.31870178157275353,0.2325581395348837,0.8251544237136841,0.8230458498001099,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
go,119,0,0.0,0.0,0.23644375061826803,0.46153846153846156,0.4567148185259407,0.32067831594373364,0.5130985982432074,0.36274509803921573,0.7803932428359985,0.7597663402557373,3.0,4.0,0.0,0.0,0.5,0.95,0.0,1.0,3.0,4.0
go,153,0,0.0,0.0,0.3711836905242879,0.6000000000000001,0.6396990825688073,0.4490699039750424,0.6243253973216781,0.49090909090909096,0.8407947421073914,0.8265575170516968,3.0,4.0,0.0,1.0,0.95,0.5,0.0,0.0,3.0,4.0
go,90,0,1.0,1.0,0.10239998639604254,0.2994011976047904,0.27695389994303793,0.22384960610728638,0.31101722386345915,0.1834862385321101,0.8217581510543823,0.7927578687667847,3.0,4.0,0.0,1.0,0.5,0.5,0.0,1.0,3.0,4.0
go,24,0,1.0,1.0,0.9400357170187865,0.967741935483871,0.9585663082437276,0.9555132521099625,0.9864598535456842,0.967741935483871,0.9817240834236145,0.9817240238189697,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,73,0,0.0,0.0,0.062431183346225716,0.3067484662576688,0.3471508446027757,0.251568075011383,0.4381315346729306,0.2038834951456311,0.7725223898887634,0.790506899356842,3.0,4.0,0.0,0.0,0.5,0.95,0.0,0.0,3.0,4.0
go,46,0,1.0,1.0,0.018214050062797055,0.234375,0.2112676056338028,0.16155596710123685,0.33480589022757695,0.136986301369863,0.8050711154937744,0.8099204897880554,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
go,79,0,0.0,0.75,0.17295359649473174,0.38095238095238093,0.732037193575655,0.5528968768304647,0.7125487962968803,0.24489795918367352,0.8727880716323853,0.9083702564239502,4.0,4.0,1.0,1.0,0.5,1.0,0.0,1.0,4.0,4.0
go,80,0,0.0,0.625,0.7676845852692875,0.8783783783783784,0.7904522613065326,0.8566058237447157,0.745502216240722,0.8024691358024691,0.9616460800170898,0.9587685465812683,3.0,4.0,0.0,1.0,0.5,1.0,0.0,1.0,4.0,4.0
go,106,0,0.0,0.0,0.21680167984581136,0.5294117647058822,0.290603749868725,0.33454637844905283,0.3335736744353828,0.4054054054054054,0.8155909776687622,0.7789071798324585,4.0,4.0,1.0,1.0,1.0,0.5,0.0,1.0,4.0,4.0
go,37,0,0.0,0.0,0.2963143768881536,0.4629629629629629,0.5830229964520506,0.428617186548064,0.6841085742445443,0.26717557251908397,0.8528878688812256,0.8670434355735779,3.0,3.0,0.0,0.0,0.5,1.0,0.0,0.0,2.0,3.0
go,160,0,0.0,0.3333333333333333,0.21470460792700916,0.4746543778801843,0.3258721015844344,0.3436849367527936,0.36557870665556863,0.3537906137184116,0.8060638308525085,0.8180954456329346,3.0,4.0,1.0,1.0,0.5,0.5,0.0,1.0,3.0,3.0
go,10,0,0.0,0.0,0.045733792501463075,0.16167664670658682,0.13628620102214653,0.1691972153081793,0.3129369369369369,0.09170305676855894,0.701309859752655,0.7215372323989868,3.0,3.0,0.0,0.0,0.95,0.5,0.0,0.0,0.0,0.0
go,48,0,1.0,1.0,0.1332420302846634,0.3783783783783784,0.2746336486737155,0.20291106701543224,0.4447053600564704,0.19672131147540983,0.830291211605072,0.821401059627533,4.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
go,15,0,0.0,0.0,0.5496825361236841,0.8051948051948051,0.6047491108084659,0.5907988116385582,0.6650688423069097,0.7209302325581395,0.9557089805603027,0.9516462087631226,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
go,68,0,0.0,0.0,0.15219172004320958,0.3076923076923077,0.2576142363839001,0.2672659834102676,0.37693695379332237,0.1160714285714286,0.7957462072372437,0.80951988697052,4.0,4.0,0.0,0.0,0.5,1.0,0.0,1.0,4.0,4.0
go,58,0,0.0,0.5,0.10362535856480733,0.3793103448275862,0.3612627880188956,0.2135669337630272,0.4608507871447423,0.19791666666666663,0.8280379772186279,0.8188869953155518,3.0,3.0,0.0,0.0,0.5,1.0,0.0,1.0,3.0,3.0
go,93,0,0.0,0.0,0.13398527345617658,0.43220338983050843,0.27856853675408755,0.22331625774185115,0.3130936609132226,0.29299363057324845,0.7976330518722534,0.7708142399787903,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-1.0
go,5,0,1.0,1.0,0.4809616971455802,0.5217391304347826,0.45338882282996434,0.5536314264164557,0.5983466562692522,0.2588235294117647,0.9134811758995056,0.9111894965171814,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
go,103,0,1.0,1.0,0.32478918529290546,0.6226415094339622,0.5131350902184236,0.4780125411251668,0.3614040024590342,0.4411764705882353,0.8843008279800415,0.8547766804695129,3.0,3.0,0.0,1.0,0.5,1.0,0.0,0.0,3.0,3.0
go,33,0,0.0,0.0,0.25431254407220144,0.5139664804469274,0.4041296223013675,0.3253937928855468,0.5711344527610622,0.3369565217391305,0.8331466913223267,0.836552083492279,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
go,77,0,1.0,1.0,0.13330807673980513,0.3063063063063063,0.28736524466950114,0.2666314259705965,0.41473138177392466,0.15000000000000002,0.8075026869773865,0.8190911412239075,3.0,3.0,0.0,0.0,1.0,0.95,0.0,1.0,3.0,3.0
go,44,0,1.0,1.0,0.18769587750204267,0.3614457831325301,0.5269571466512522,0.3913798058895708,0.5091376180262849,0.20833333333333337,0.8709828853607178,0.8890243172645569,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,135,0,0.0,0.0,0.283856136024005,0.45714285714285713,0.590197587888119,0.35730366356098453,0.593035719546634,0.21875,0.821723222732544,0.8594909906387329,3.0,3.0,0.0,0.0,0.95,0.0,0.0,0.0,4.0,3.0
go,45,0,1.0,1.0,0.3102016197007,0.8750000000000001,0.9339569160997733,0.5044796074898732,0.6666666666666666,0.7777777777777778,0.9716359376907349,0.9716359376907349,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,12,0,0.0,0.6666666666666666,0.15285413099940712,0.4615384615384615,0.3690072241681261,0.30008282452944834,0.34773868688046555,0.33333333333333337,0.8161348700523376,0.7976856231689453,4.0,4.0,0.0,1.0,0.5,1.0,0.0,1.0,3.0,4.0
go,97,0,0.0,0.375,0.04000242063509095,0.4864864864864865,0.3152641786102834,0.1460485479689562,0.16761999465246977,0.3214285714285714,0.8646847009658813,0.8227726817131042,3.0,4.0,0.0,0.0,0.5,0.5,0.0,1.0,3.0,4.0
go,149,0,0.0,0.2857142857142857,0.32414102612271434,0.5380116959064327,0.46865646649451154,0.4082916418612236,0.4306768234283747,0.41509433962264153,0.8973768353462219,0.8654962182044983,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0
go,156,0,0.0,0.0,0.050342677063993035,0.2007722007722008,0.18524166390692148,0.17807440369357116,0.3060604033557777,0.15032679738562094,0.756675124168396,0.7537410259246826,3.0,4.0,0.0,0.0,0.5,1.0,0.0,1.0,4.0,4.0
go,86,0,0.0,0.42857142857142855,0.29864562230435143,0.6412213740458015,0.5552909049191381,0.5221840463639162,0.41985815156111583,0.5,0.8892073631286621,0.8598955273628235,3.0,4.0,0.0,0.0,0.5,1.0,0.0,1.0,4.0,4.0
go,148,0,0.0,0.0,0.5173453775959141,0.7542372881355932,0.6533991409979908,0.558839840429268,0.6761466493467687,0.6793893129770993,0.898236870765686,0.8869916796684265,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0
go,39,0,0.0,0.0,0.046253783542823355,0.26829268292682934,0.17322025096145743,0.16460846225501244,0.19804564552183077,0.17218543046357615,0.7719011902809143,0.7541090250015259,0.0,4.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,4.0
go,138,0,0.0,0.625,0.024700774086427155,0.21428571428571427,0.2678571428571429,0.17232351420197684,0.44444444444444436,0.11904761904761907,0.7747064232826233,0.7837835550308228,4.0,4.0,0.0,0.0,0.5,0.5,1.0,0.0,4.0,4.0
go,87,0,0.0,0.6666666666666666,0.6430977165140003,0.7615384615384615,0.8106989875389409,0.5308578958805774,0.8377534158809359,0.696969696969697,0.918847382068634,0.9171797037124634,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,152,0,0.0,0.0,0.5236417224073127,0.72,0.7259485716074839,0.5445497683349799,0.633864950213746,0.6111111111111112,0.9177921414375305,0.9052246809005737,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,-1.0
go,40,0,1.0,1.0,0.9171197349324918,0.976470588235294,0.9583247986799587,0.9274127475582855,0.8833826982036899,0.9540229885057472,0.9664421081542969,0.9593494534492493,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,1,0,0.0,0.25,0.12842817368676285,0.42857142857142855,0.29052718120857324,0.3568443112093022,0.44366472778697913,0.34545454545454546,0.8277218341827393,0.8277045488357544,3.0,4.0,1.0,0.0,1.0,0.95,1.0,1.0,4.0,4.0
go,71,0,0.0,0.4444444444444444,0.36407696436777665,0.6845637583892619,0.6149286629136508,0.3352866892754407,0.615069353914721,0.5930232558139534,0.9203019738197327,0.9079068899154663,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0
go,114,0,0.0,0.0,0.0036264270632120365,0.011235955056179777,0.018518518518518517,0.002195871761089152,0.09433962264150943,0.010101010101010055,0.6704471111297607,0.6812477111816406,3.0,2.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
go,56,0,1.0,1.0,0.19925062872489785,0.3896103896103896,0.32359380044765157,0.26855413157308333,0.48538309306352023,0.1875,0.8314492702484131,0.8339415788650513,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,107,0,0.0,0.0,0.23527581883420667,0.32799999999999996,0.34640160840308554,0.266394072637575,0.42993012950524856,0.17391304347826086,0.7975418567657471,0.8040624260902405,4.0,4.0,1.0,0.0,0.5,1.0,1.0,1.0,4.0,4.0
go,155,0,0.0,0.5,0.25705043168419767,0.4489795918367347,0.5982066485225506,0.43174930534303135,0.524478968779438,0.3411764705882353,0.8573885560035706,0.8637565970420837,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
go,50,0,1.0,1.0,1.0000000000000004,1.0,0.9999977971724505,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,4.0,2.0
go,143,0,0.0,0.0,0.1259536576250453,0.3734939759036145,0.31036070342115346,0.32740342596552596,0.29794714986389786,0.23423423423423428,0.780249834060669,0.7532311081886292,4.0,4.0,0.0,1.0,1.0,0.95,0.0,1.0,3.0,4.0
go,161,0,0.0,0.75,0.07574256621005958,0.3370786516853933,0.23322217517732227,0.18073363750720575,0.28054007369304257,0.2247191011235955,0.7678828835487366,0.7345293760299683,3.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
go,129,0,0.0,0.0,0.007672864109071923,0.23728813559322035,0.1102222538690708,0.09910515434718883,0.1022606121994482,0.13991769547325106,0.7716747522354126,0.7273309826850891,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
go,59,0,0.0,0.2,0.06817259801241919,0.4057971014492754,0.24145529610171954,0.1993655436494571,0.18083196653674127,0.26415094339622647,0.8255121111869812,0.7762153744697571,3.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,4.0
go,55,0,1.0,1.0,1.0000000000000004,1.0,0.9999638310185185,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
go,23,0,1.0,1.0,1.0000000000000004,1.0,0.9976851851851852,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,7,0,0.0,0.75,0.44762129304845033,0.7674418604651162,0.6923587910048257,0.6860657708792401,0.5686910649143815,0.6666666666666667,0.9186277985572815,0.9080674648284912,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,8,0,1.0,1.0,0.6289268322248553,0.8378378378378378,0.8348004612312626,0.5583026868232231,0.9159322498152536,0.8378378378378378,0.9241886734962463,0.9123046398162842,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,108,0,0.0,0.125,0.07618191090648081,0.27225130890052357,0.2623658259523888,0.22982939408463454,0.25381646673537495,0.16541353383458646,0.8105141520500183,0.7932206392288208,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,3.0
go,151,0,0.0,0.0,0.2550656939896077,0.4857142857142857,0.582764438367161,0.4073351990372453,0.5855885093172075,0.3717948717948718,0.8392429351806641,0.8521527647972107,4.0,3.0,1.0,1.0,0.5,0.95,1.0,1.0,4.0,4.0
go,22,0,0.0,0.6666666666666666,0.3600954001192953,0.6896551724137931,0.6670780391483517,0.5710471045971509,0.593505297847582,0.5652173913043479,0.8758276104927063,0.87074214220047,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,3.0
go,139,0,0.0,0.25,0.28816645393255597,0.5901639344262295,0.46794908246074357,0.23138718609680783,0.4843771971650185,0.5142857142857142,0.8929945826530457,0.8805646300315857,4.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,4.0,4.0
go,26,0,0.0,0.6666666666666666,0.22479626839080155,0.527027027027027,0.44921946740128565,0.41817858545508246,0.3979272477168268,0.36170212765957444,0.8811130523681641,0.863503634929657,4.0,3.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
go,35,0,1.0,1.0,0.7091299972295235,0.896551724137931,0.8949194042032238,0.7698320568100534,0.939326544253701,0.896551724137931,0.9847238659858704,0.9847238659858704,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,57,0,0.0,0.625,0.4175734577945155,0.6206896551724138,0.5665797031392176,0.48723079958228965,0.5816247645961172,0.4375,0.917202889919281,0.9172988533973694,4.0,3.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
go,62,0,1.0,1.0,0.33079865139321,0.5899280575539568,0.7177688783846873,0.45924932413537806,0.6760891072993115,0.426829268292683,0.8904849886894226,0.8840991258621216,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0
go,70,0,0.0,0.2222222222222222,0.42436130684911183,0.592964824120603,0.5819906552706553,0.4835854536043522,0.6952385923254736,0.3431372549019608,0.8984967470169067,0.8931044936180115,3.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,2.0,3.0
go,6,0,0.0,0.0,0.19513234720741554,0.2981818181818182,0.323480434226177,0.3222111133746596,0.5641832229615843,0.13580246913580252,0.7758485674858093,0.8006173968315125,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,28,0,0.0,0.6666666666666666,0.1946709361824741,0.5,0.35331156716417905,0.42474060193009167,0.29649439908136366,0.3571428571428571,0.8711047768592834,0.8469230532646179,3.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0
go,163,0,0.0,0.0,0.06996086521395901,0.3950617283950617,0.3049268556980314,0.18961036279840066,0.19914224968669836,0.2644628099173554,0.7818406224250793,0.7699117660522461,4.0,4.0,0.0,0.0,1.0,0.5,0.0,1.0,2.0,4.0
go,112,1,0.0,0.0,0.344333252915815,0.5345622119815668,0.54049394221808,0.40780604909851176,0.6137926074622201,0.2545454545454545,0.8366860151290894,0.8470140695571899,3.0,3.0,0.0,0.0,0.5,1.0,0.0,0.0,4.0,4.0
go,3,1,1.0,1.0,0.8096427216101602,0.9310344827586207,0.9303959131545338,0.9043237150541843,0.960866379527619,0.9310344827586207,0.95224928855896,0.9522492289543152,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,102,1,0.0,0.625,0.4396232054426575,0.6133333333333333,0.6618043576560434,0.5646248845814509,0.6356288108844337,0.475,0.909074604511261,0.9226860404014587,3.0,4.0,1.0,0.0,0.5,0.5,1.0,0.0,3.0,4.0
go,54,1,0.0,0.5714285714285714,0.19368887369455,0.47872340425531923,0.3724077937255457,0.32818411697394806,0.37272128400171506,0.33913043478260874,0.8709089756011963,0.8679695129394531,4.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
go,32,1,0.0,0.0,0.02997156301646998,0.24434389140271495,0.29474812433011793,0.1717620277554824,0.4710534640936412,0.14393939393939392,0.743560254573822,0.7592426538467407,1.0,3.0,0.0,0.0,0.5,0.45,0.0,0.0,1.0,3.0
go,75,1,0.0,0.4,0.03563554080793954,0.30270270270270266,0.19282632487532889,0.23773489149935287,0.1659448488812473,0.18918918918918914,0.8196751475334167,0.7620869278907776,0.0,3.0,0.0,0.0,0.5,0.45,0.0,0.0,0.0,2.0
go,14,1,0.0,0.6666666666666666,0.6938898558969631,0.857142857142857,0.7813852557185377,0.8011942748057165,0.623902863027448,0.7450980392156863,0.9665322303771973,0.9661546349525452,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,128,1,0.0,0.0,0.20651564257365757,0.4776119402985074,0.34340802167865614,0.3019355311741001,0.35017243604626713,0.313953488372093,0.8361990451812744,0.8040476441383362,4.0,4.0,0.0,0.0,0.5,1.0,1.0,1.0,4.0,4.0
go,53,1,1.0,1.0,1.0000000000000004,1.0,0.996,1.0,1.0,1.0,0.9999999403953552,0.9999998807907104,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,43,1,1.0,1.0,0.032146178436310395,0.3414634146341463,0.1978412409219059,0.23438448424783964,0.18328582482646816,0.20967741935483875,0.8170347213745117,0.7975382208824158,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,63,1,0.0,0.7142857142857143,0.07200236383995798,0.31775700934579443,0.22944550669216063,0.15392682875440006,0.35683206775236853,0.21818181818181814,0.8068408370018005,0.8028140664100647,4.0,4.0,0.0,1.0,1.0,0.5,0.0,0.0,4.0,4.0
go,99,1,1.0,1.0,0.07183750231513227,0.2523364485981308,0.17577793493635077,0.2510182239920667,0.2148086356037254,0.17333333333333334,0.759187638759613,0.7339634895324707,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0
go,49,1,0.0,0.14285714285714285,0.0024923893318211086,0.2222222222222222,0.13098591549295774,0.12506910927740325,0.06222767943061362,0.12903225806451613,0.8252865672111511,0.7759768962860107,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
go,65,1,0.0,0.0,0.08890152690456433,0.35294117647058826,0.30358707557502734,0.28525443210905105,0.3420140266135246,0.2421052631578947,0.8226466774940491,0.8128569722175598,3.0,3.0,0.0,1.0,0.5,1.0,0.0,0.0,2.0,3.0
go,118,1,0.0,0.0,0.2890481562350213,0.40677966101694923,0.39004519561974615,0.3790065489333394,0.47664827391914405,0.11016949152542377,0.8500955104827881,0.8698065280914307,3.0,3.0,0.0,0.0,0.5,0.95,0.0,0.0,3.0,3.0
go,115,1,0.0,0.0,0.05193896460735212,0.22085889570552147,0.30056816509170126,0.18346213496067992,0.43113315190808144,0.14814814814814814,0.7165098190307617,0.7328359484672546,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
go,64,1,0.0,0.42857142857142855,0.10647712031238081,0.37583892617449666,0.2590369823888562,0.3420055425070021,0.23915735643652497,0.26415094339622647,0.8263762593269348,0.8157623410224915,4.0,4.0,0.0,0.0,0.5,0.95,1.0,1.0,4.0,4.0
go,16,1,0.0,0.4,0.17372862853300128,0.34532374100719426,0.3143614630566255,0.3168968904101516,0.4704491439741029,0.2435897435897436,0.7861402034759521,0.807932436466217,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,83,1,0.0,0.0,0.06174333104996992,0.16176470588235295,0.203804347826087,0.27091197892237917,0.40059127864005906,0.09345794392523366,0.7000585198402405,0.7656275629997253,3.0,4.0,0.0,0.0,0.95,0.95,0.0,0.0,3.0,4.0
go,69,1,0.0,0.32,0.15227758981697803,0.4105960264900662,0.3008054530272984,0.3032463629076176,0.42300027351999153,0.23333333333333328,0.8539659976959229,0.8359658718109131,3.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
go,131,1,0.0,0.0,0.03378425980048588,0.2524271844660194,0.1799413125721614,0.1806787293736663,0.286008205275368,0.19047619047619047,0.8035174608230591,0.7954656481742859,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
go,25,1,0.0,0.25,0.5493086936577612,0.7701863354037267,0.7845800371593246,0.66816035841669,0.6949562323620837,0.6463414634146342,0.9117856621742249,0.9080476760864258,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,78,1,1.0,1.0,0.23085497773973845,0.5271317829457365,0.46274930890315497,0.25597952310661115,0.4111593573812799,0.33333333333333337,0.8491844534873962,0.8231002688407898,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,110,1,0.0,0.0,0.00019178425494700087,0.10389610389610389,0.060386473429951695,0.07225726732444691,0.04349801354373914,0.05882352941176472,0.644114077091217,0.6284568309783936,4.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,1.0
go,13,1,1.0,1.0,0.12354743571137758,0.34567901234567905,0.270416278304096,0.25388733230106897,0.28276950678421514,0.196078431372549,0.8269633054733276,0.8053120970726013,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,91,1,0.0,0.16666666666666666,0.09459416693481891,0.33333333333333337,0.24177981109799293,0.23934166794618827,0.2839350532142396,0.14864864864864868,0.8082934021949768,0.8000602722167969,3.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,3.0
go,134,1,0.0,0.0,0.10936553106876808,0.3448275862068965,0.3160016224712265,0.3130023585734971,0.4427577350335326,0.20895522388059706,0.7773202657699585,0.8062877655029297,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,4.0,3.0
go,140,1,0.0,0.0,0.03796212532189679,0.327433628318584,0.1926305270339513,0.13666785311793556,0.17473741422910533,0.2151162790697675,0.7442100644111633,0.7051083445549011,3.0,4.0,0.0,0.0,0.5,1.0,0.0,1.0,3.0,4.0
go,36,1,0.0,0.125,0.19908956603197503,0.3978494623655914,0.36208394529905963,0.29802416928351544,0.32845736522879754,0.2698412698412699,0.8596762418746948,0.8385152220726013,4.0,3.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,4.0
go,60,1,1.0,1.0,0.04598080681385202,0.4,0.27808370044052866,0.17420451685873864,0.21141445925137686,0.25,0.8402512073516846,0.8350725769996643,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,92,1,0.0,0.0,0.14891788501868647,0.2857142857142857,0.22938197955355696,0.18891757332379241,0.4394537938445778,0.14678899082568808,0.7416755557060242,0.7288307547569275,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,2.0
go,27,1,1.0,1.0,0.43484095313340937,0.6206896551724139,0.5489733644111523,0.5120246298258866,0.4830614480844064,0.5,0.8869979977607727,0.8878222703933716,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,120,1,1.0,1.0,0.20317567423217248,0.41463414634146345,0.37198656120326185,0.2990662829864572,0.30448716602349535,0.32692307692307687,0.8024027943611145,0.828542947769165,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0
go,74,1,1.0,1.0,0.41835548070866097,0.7419354838709676,0.6596049801186362,0.46796171819954874,0.8382314091018053,0.6716417910447761,0.9385474324226379,0.9378883838653564,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,51,1,1.0,1.0,0.7468880490213283,0.8813559322033899,0.8680401960652896,0.8017745091618615,0.7286466139116148,0.8064516129032258,0.9676576852798462,0.9606406092643738,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,136,1,0.0,0.0,0.022457215597232474,0.2692307692307692,0.15130005762913887,0.22247812029818198,0.16819272276789893,0.1633663366336634,0.8104969263076782,0.7551361322402954,3.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,4.0,1.0
go,4,1,0.0,0.0,0.0030567870894524242,0.22764227642276422,0.11685863874345549,0.13994683416191542,0.09311812788279582,0.13461538461538458,0.7647672295570374,0.7259157299995422,4.0,3.0,0.0,1.0,0.5,1.0,0.0,1.0,3.0,4.0
go,96,1,1.0,1.0,0.6705362636522557,0.8076923076923077,0.864299052470439,0.7919508916729887,0.8292670368105347,0.7590361445783133,0.9278271794319153,0.9306707978248596,4.0,4.0,1.0,0.0,1.0,0.95,1.0,1.0,4.0,3.0
go,150,1,0.0,0.0,0.12183866261421898,0.3636363636363636,0.41389924184505605,0.3456568841585529,0.49477581659565834,0.25531914893617025,0.8299078941345215,0.8492668271064758,4.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,2.0,2.0
go,41,1,0.0,0.0,0.004878339004751919,0.07339449541284404,0.13422818791946312,0.09783117808269885,0.44444444444444436,0.038461538461538436,0.7442142963409424,0.8002693057060242,4.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,4.0,4.0
go,162,1,1.0,1.0,1.0000000000000004,1.0,0.9999860867629463,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
go,133,1,0.0,0.16666666666666666,0.4492494486330045,0.676470588235294,0.6369607697372612,0.49178173957179383,0.6015783614101603,0.5555555555555556,0.9014214873313904,0.901329517364502,4.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
go,101,1,0.0,0.16666666666666666,0.005291420206678446,0.2191780821917808,0.17081362973438813,0.12006090193683094,0.10660772298463032,0.1311475409836066,0.7873603105545044,0.7430400848388672,4.0,3.0,0.0,0.0,0.5,0.95,0.0,1.0,4.0,4.0
go,94,1,0.0,0.0,0.009350047707373051,0.06866952789699571,0.060072916713610355,0.11651194360399122,0.17409849342339623,0.0444444444444444,0.7172113656997681,0.711028516292572,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
go,147,1,0.0,0.75,0.7358529665244338,0.8816326530612245,0.9222143945425622,0.6737145948431824,0.7989635927280798,0.8629032258064516,0.9521724581718445,0.9489428997039795,4.0,4.0,1.0,0.0,1.0,0.5,1.0,0.0,4.0,4.0
